objID	objStat	objName	SNPcount	chr	startpos	endpos	strand
64092	0.16791	SAMSN1	48	21	15857549	15955723	-1
64093	0.2756	SMOC1	60	14	70346114	70499083	1
64094	0.2995	SMOC2	119	6	168841831	169068674	1
64096	0.19494	GFRA4	3	20	3639939	3644046	-1
64097	0.43019	EPB41L4A	69	5	111498315	111755010	-1
64098	0.23515	PARVG	22	22	44568836	44603035	1
641	0.30963	BLM	28	15	91260579	91358686	1
64100	0.10551	ELSPBP1	10	19	48497908	48528410	1
64101	0.07844	LRRC4	1	7	127667124	127671002	-1
64102	0.1173	TNMD	11	X	99839790	99854882	1
64105	0.10381	CENPK	9	5	64813593	64858995	-1
64106	0.2866	NPFFR1	15	10	72014713	72043450	-1
64108	0.12041	RTP4	24	3	187086168	187089372	1
64110	0.20513	MAGEF1	21	3	184428155	184429836	-1
64111	0.16398	NPVF	39	7	25264189	25268105	-1
64112	0.10464	MOAP1	12	14	93648541	93651249	-1
64114	0.07994	TMBIM1	2	2	219138917	219157280	-1
64115	0.10603	C10orf54	10	10	73507313	73533337	-1
64116	0.13974	SLC39A8	46	4	103172198	103266655	-1
64118	0.10206	DUS1L	1	17	80015748	80023697	-1
64121	0.14648	RRAGC	8	1	39305005	39325340	-1
64122	0.07872	FN3K	1	17	80693452	80709073	1
64123	0.14125	ELTD1	49	1	79355449	79472495	-1
64127	0.15701	NOD2	9	16	50731050	50766987	1
64129	0.35331	TINAGL1	17	1	32042086	32053287	1
64130	0.07927	LIN7B	1	19	49617618	49621717	1
64131	0.37537	XYLT1	113	16	17196181	17564738	-1
64132	0.10465	XYLT2	10	17	48423393	48438512	1
641339	0.09036	ZNF674	10	X	46357160	46404892	-1
64135	0.23497	IFIH1	7	2	163123589	163175218	-1
64137	0.10542	ABCG4	5	11	119019750	119033375	1
641372	0.12759	ACOT6	7	14	74083548	74086592	1
6414	0.21761	SEPP1	13	5	42799982	42812024	-1
64145	0.16472	ZFYVE20	16	3	15111580	15140655	-1
64147	0.08297	KIF9	2	3	47269516	47324337	-1
64149	0.08719	C17orf75	3	17	30655460	30669228	-1
6415	0.08785	SEPW1	2	19	48281842	48287939	1
64151	0.10924	NCAPG	3	4	17812436	17846488	1
6416	0.38156	MAP2K4	22	17	11924135	12047051	1
641649	0.07927	TMEM91	1	19	41869871	41889988	1
64167	0.34877	ERAP2	20	5	96211644	96255407	1
64168	0.12315	NECAB1	30	8	91803921	91971630	1
64172	0.08685	OSGEPL1	2	2	190611386	190627924	-1
64174	0.09549	DPEP2	2	16	68021293	68033421	-1
64175	0.08304	LEPRE1	1	1	43212006	43232755	-1
6418	0.0787600000000001	SET	2	9	131445934	131458675	1
64184	0.11818	EDDM3B	16	14	21236586	21239107	1
6419	0.17023	SETMAR	27	3	4344988	4358949	1
642	0.10812	BLMH	5	17	28575213	28619184	-1
64207	0.15931	IRF2BPL	22	14	77490886	77495042	-1
64208	0.15684	POPDC3	18	6	105605775	105627858	-1
6421	0.11766	SFPQ	15	1	35649201	35658743	-1
64210	0.89278	MMS19	3	10	99218081	99258366	-1
64211	0.1857	LHX5	7	12	113900694	113909877	-1
642131	0.0926	LOC642131	3	15	22471454	22490023	-1
64215	0.27906	DNAJC1	22	10	22045477	22292650	-1
64216	0.09053	TFB2M	8	1	246703863	246729565	-1
64218	0.09329	SEMA4A	5	1	156119735	156147542	1
64219	0.38543	PJA1	16	X	68380581	68385365	-1
6422	0.12927	SFRP1	27	8	41119476	41166990	-1
64220	0.14164	STRA6	9	15	74471807	74502046	-1
64221	0.09895	ROBO3	11	11	124735305	124751370	1
64222	0.10523	TOR3A	6	1	179051112	179065131	1
64224	0.11657	HERPUD2	36	7	35672269	35734772	-1
64225	0.29784	ATL2	39	2	38522027	38604432	-1
642273	0.26587	FAM110C	9	2	38814	46588	-1
6423	0.1331	SFRP2	34	4	154701742	154710228	-1
64231	0.0936900000000001	MS4A6A	7	11	59939080	59952139	-1
64232	0.1897	MS4A5	13	11	60197062	60215265	1
642326	0.10702	CCNYL3	2	16	34257859	34292628	1
64236	0.08438	PDLIM2	2	8	22436254	22455538	1
6424	0.15813	SFRP4	10	7	37945534	37956525	-1
64240	0.1074	ABCG5	6	2	44039611	44065958	-1
64241	0.12971	ABCG8	12	2	44066103	44105605	1
6425	0.23771	SFRP5	10	10	99526508	99531756	-1
642515	0.12165	LOC642515	3	9	134421947	134433589	1
642574	0.14214	LOC642574	4	8	144853300	144872778	1
642587	0.1708	MIR205HG	43	1	209602168	209605894	1
642597	0.2582	C18orf42	50	18	5143672	5197255	-1
642623	0.0953000000000001	UBTFL1	2	11	89819118	89820299	1
642636	0.11518	RAD21L1	4	20	1206764	1235145	1
642730	0.08771	LOC642730	2	8	92039510	92066655	-1
6428	0.0905	SRSF3	9	6	36562090	36572244	1
64282	0.14904	PAPD5	15	16	50186829	50269221	1
64283	0.23356	ARHGEF28	126	5	72921983	73237818	1
64284	0.12057	RAB17	18	2	238482965	238499769	-1
642843	0.13671	CPSF4L	9	17	71244588	71258019	-1
64285	0.12754	RHBDF1	4	16	108058	122629	-1
64288	0.11059	ZSCAN31	12	6	28292514	28304152	-1
642891	0.41989	CHL1-AS2	20	3	237441	239090	-1
6429	0.08113	SRSF4	3	1	29474250	29508637	-1
642938	0.10925	FAM196A	16	10	128933690	128994422	-1
642968	0.09932	FAM163B	8	9	136443537	136445368	-1
642987	0.42335	TMEM232	37	5	109755197	110062450	-1
643	0.22557	CXCR5	15	11	118754475	118766980	1
6430	0.40436	SRSF5	5	14	70233829	70238722	1
643037	0.11815	LOC643037	16	11	94245695	94265289	1
6431	0.12264	SRSF6	14	20	42086504	42092245	1
643155	0.14999	SMIM15	10	5	60453536	60458302	-1
643161	0.09743	FAM25A	1	10	88780046	88784487	1
64318	0.1157	NOC3L	7	10	96092989	96122683	-1
6432	0.10358	SRSF7	4	2	38970741	38978636	-1
64320	0.09439	RNF25	2	2	219528587	219536781	-1
64321	0.15864	SOX17	17	8	55370495	55373456	1
643226	0.48869	GRXCR2	17	5	145239296	145252531	-1
643236	0.12889	TMEM72	34	10	45406764	45430642	1
64324	0.09244	NSD1	12	5	176560080	176727214	1
643246	0.12801	MAP1LC3B2	32	12	116997186	117014425	1
64326	0.39613	RFWD2	37	1	175913967	176176370	-1
64327	0.13611	LMBR1	34	7	156473570	156685902	-1
64328	0.10116	XPO4	17	13	21351468	21476913	-1
6433	0.17788	SFSWAP	26	12	132195632	132284283	1
643311	0.10009	CT47B1	3	X	120006451	120009779	-1
643314	0.08326	KIAA0754	1	1	39875176	39882154	1
64332	0.13964	NFKBIZ	12	3	101546834	101579869	1
643355	0.14251	LOC643355	30	1	112533190	112541464	1
643382	0.10464	TMEM253	1	14	21567096	21571883	1
643394	0.11372	SPINK9	7	5	147715122	147719412	1
6434	0.13292	TRA2B	24	3	185632356	185655924	-1
643414	0.18678	LIPK	23	10	90484301	90512513	1
643418	0.13365	LIPN	19	10	90521163	90537999	1
64342	0.15204	HS1BP3	36	2	20817564	20850864	-1
64343	0.09692	AZI2	2	3	28363845	28390618	-1
64344	0.11904	HIF3A	15	19	46800303	46846690	1
643520	0.08639	LOC643520	3	9	97839739	97897179	1
64359	0.15245	NXN	35	17	702553	882998	-1
643641	0.13406	ZNF862	11	7	149535509	149564568	1
643677	0.39007	CCDC168	16	13	103381717	103411422	-1
643680	0.12765	MS4A4E	25	11	59968726	60010561	-1
643707	0.09511	GOLGA6L4	2	15	84904525	84914120	1
64374	0.18351	SIL1	47	5	138282409	138534065	-1
64376	0.09248	IKZF5	5	10	124753197	124768311	-1
64377	0.31183	CHST8	55	19	34112861	34264414	1
643802	0.14696	LOC643802	13	16	53403274	53405041	-1
643803	0.11901	KRTAP24-1	12	21	31653627	31655276	-1
643812	0.09816	KRTAP27-1	7	21	31709331	31710012	-1
643832	0.09583	GAGE10	4	X	49160125	49176311	1
643834	0.1302	PGA3	4	11	60970984	60980350	1
643836	0.08383	ZFP62	2	5	180274611	180288286	-1
64386	0.11587	MMP25	4	16	3096682	3110727	1
64388	0.41254	GREM2	48	1	240652873	240775462	-1
6439	0.10933	SFTPB	6	2	85884440	85895864	-1
643904	0.13349	RNF222	12	17	8294022	8301144	-1
643905	0.08652	PRR21	3	2	240981230	240982399	-1
64393	0.15515	ZMAT3	13	3	178735011	178789656	-1
643936	0.16012	LOC643936	21	6	7052562	7053218	-1
64395	0.11794	GMCL1	11	2	70056818	70106727	1
64397	0.40132	ZFP106	5	15	42705021	42749730	-1
64398	0.1037	MPP5	7	14	67708012	67802778	1
64399	0.20695	HHIP	30	4	145567148	145659881	1
644	0.13732	BLVRA	11	7	43798272	43846941	1
6440	0.10293	SFTPC	2	8	22019184	22021992	1
64400	0.15873	AKTIP	18	16	53525192	53537170	-1
64403	0.09038	CDH24	1	14	23516270	23526747	-1
644041	0.31163	C18orf63	30	18	71983110	72026422	1
64405	0.25227	CDH22	41	20	44802376	44880334	-1
644054	0.08158	FAM25C	1	10	49203372	49207825	-1
64407	0.2947	RGS18	20	1	192127592	192154945	1
644070	0.16031	LOC644070	24	17	9697548	9725388	-1
64409	0.28694	WBSCR17	159	7	70597789	71178584	1
644096	0.10953	SDHAF1	2	19	36486090	36487220	1
6441	0.23153	SFTPD	31	10	81697496	81708861	-1
64410	0.13932	KLHL25	42	15	86302557	86338189	-1
644100	0.0967	ARL14EPL	17	5	115387163	115394827	1
64411	0.18534	ARAP3	30	5	141032968	141061800	-1
64412	0.09401	GZF1	8	20	23345021	23353683	1
644139	0.31709	PIRT	26	17	10725792	10741418	-1
644150	0.21512	WIPF3	46	7	29846170	29956682	1
644168	0.1157	DRGX	16	10	50574161	50599907	-1
64417	0.0855399999999999	C5orf28	8	5	43444354	43483992	-1
64418	0.08863	TMEM168	9	7	112405787	112430478	-1
644186	0.86397	SYCE3	1	22	50989541	51001328	-1
64419	0.12552	MTMR14	15	3	9691117	9744078	1
6442	0.14	SGCA	4	17	48243366	48253293	1
64420	0.16105	SUSD1	71	9	114803061	114937556	-1
64421	0.21137	DCLRE1C	8	10	14948870	14996094	-1
644215	0.09008	LOC644215	3	10	99173379	99175885	-1
64422	0.13633	ATG3	15	3	112251359	112280485	-1
64423	0.11259	INF2	3	14	105155943	105185947	1
64425	0.09999	POLR1E	16	9	37485945	37503693	1
64426	0.18054	SUDS3	20	12	118814358	118855840	1
64427	0.16574	TTC31	1	2	74710200	74721691	1
64429	0.09743	ZDHHC6	3	10	114190058	114206672	-1
6443	0.10073	SGCB	2	4	52886861	52904485	-1
64430	0.12343	PCNXL4	11	14	60558629	60601532	1
64431	0.08461	ACTR6	2	12	100593865	100618202	1
64432	0.07945	MRPS25	1	3	15090019	15106816	-1
64434	0.14546	NOM1	22	7	156742417	156765876	1
644378	0.64204	GCNT6	2	6	10633993	10647501	1
6444	0.6449	SGCD	152	5	155753767	156194799	1
644414	0.09133	DEFB131	4	4	9446260	9452240	1
64446	0.0938	DNAI2	17	17	72270386	72311023	1
6445	0.1685	SGCG	78	13	23755060	23899304	1
644504	0.09065	LOC644504	3	X	105530405	105572817	1
644524	0.08836	NKX2-4	2	20	21376005	21378047	-1
644538	0.12254	SMIM10	15	X	134124968	134126503	1
6446	0.46875	SGK1	46	6	134490384	134639196	-1
644634	0.08431	LOC644634	2	1	149675984	149676609	1
644672	0.09091	CLDN25	1	11	113650518	113651207	1
6447	0.19819	SCG5	20	15	32933870	32989298	1
644717	0.14122	LOC644717	13	X	134800863	134822210	-1
64478	0.87568	CSMD1	1446	8	2792875	4852328	-1
6448	0.1447	SGSH	6	17	78183079	78194199	-1
644809	0.08403	C15orf56	1	15	40542868	40545110	-1
644815	0.11636	FAM83G	4	17	18874381	18908060	-1
644844	0.09457	PHGR1	3	15	40643234	40648635	1
644890	0.08579	MEIG1	7	10	15001438	15014850	1
6449	0.09197	SGTA	5	19	2754712	2783354	-1
644943	0.1825	RASSF10	32	11	13030970	13033653	1
644974	0.0884	ALG1L2	3	3	129800674	129817233	1
644994	0.16775	C5orf50	39	5	171201478	171233616	1
645	0.09418	BLVRB	1	19	40953691	40971725	-1
6450	0.15699	SH3BGR	35	21	40817797	40887433	1
645027	0.09339	EVPLL	5	17	18281079	18292961	1
64506	0.2543	CPEB1	14	15	83211951	83316728	-1
645090	0.10873	CXorf30	32	X	36246896	36403434	1
6451	0.08907	SH3BGRL	11	X	80457303	80554046	1
645100	0.11578	LOC645100	16	12	61682516	61682851	1
645104	0.11885	CLRN2	10	4	17516788	17528727	1
645121	0.08357	CCNI2	2	5	132083137	132089856	1
645177	0.17515	LOC645177	14	12	25157276	25191075	1
64518	0.20581	TEKT3	29	17	15207129	15244958	-1
6452	0.10343	SH3BP2	7	4	2794750	2842823	1
645262	0.09141	LOC645262	1	1	149305909	149313154	-1
645263	0.09511	LOC645263	2	15	45613312	45613584	-1
6453	0.25389	ITSN1	46	21	35014784	35261609	1
645359	0.0828100000000001	LOC645359	1	1	13216688	13219694	-1
645369	0.1418	TMEM200C	19	18	5890184	5892103	-1
645414	0.08536	PRAMEF19	1	1	13694889	13698405	-1
645432	0.09996	ARRDC5	2	19	4890449	4902879	-1
6455	0.10953	SH3GL1	3	19	4360364	4400565	-1
6456	0.30301	SH3GL2	128	9	17578953	17797122	1
6457	0.41135	SH3GL3	54	15	84116091	84287495	1
64577	0.14644	ALDH8A1	20	6	135238528	135271260	-1
64579	0.22887	NDST4	69	4	115748931	116035032	-1
64581	0.12375	CLEC7A	6	12	10269376	10282868	-1
64582	0.17889	GPR135	12	14	59930240	59932059	-1
645840	0.09507	TXNRD3NB	9	3	126290622	126327398	-1
645864	0.42153	MAGEB17	27	X	16185604	16189516	1
645922	0.10693	S100A7L2	3	1	153409471	153412503	-1
645961	0.37354	SPATA31C2	39	9	90744220	90749900	-1
645974	0.10958	PABPC1L2B	7	X	72223352	72225551	1
64598	0.08902	MOSPD3	1	7	100209725	100213000	1
64599	0.08863	GIGYF1	1	7	100277130	100286870	-1
646	0.14646	BNC1	7	15	83924655	83953468	-1
64600	0.08823	PLA2G2F	2	1	20465823	20476879	1
646000	0.13696	SLC35G4	14	18	11609595	11610611	1
64601	0.13756	VPS16	11	20	2821373	2847378	1
646014	0.09473	LOC646014	5	17	60194372	60195085	-1
646019	0.12109	CBY3	2	5	179105559	179107975	-1
646021	0.0859799999999999	LOC646021	1	17	29332140	29361863	1
6461	0.11643	SHB	56	9	37915895	38069210	-1
646174	0.08046	C16orf90	1	16	3543484	3545421	-1
6462	0.09339	SHBG	1	17	7517382	7536700	1
646262	0.13219	LACTBL1	12	1	23279536	23299524	-1
64641	0.20186	EBF2	109	8	25699246	25902640	-1
646424	0.0956399999999999	SPINK8	6	3	48348336	48369831	-1
64645	0.10523	HIAT1	1	1	100503789	100548933	1
64648	0.13819	SPANXD	21	X	140785568	140786598	-1
646480	0.08085	FABP9	3	8	82370618	82373758	-1
646486	0.32094	FABP12	13	8	82437281	82443550	-1
646498	0.07907	LOC646498	1	3	49215069	49229291	-1
64651	0.09041	CSRNP1	7	3	39183342	39195102	-1
646543	0.10359	LOC646543	9	11	133778459	133782257	-1
646567	0.08897	OSTCP2	1	1	27312388	27312843	-1
646588	0.18867	LOC646588	79	7	25600584	25669331	-1
646603	0.22866	C4orf51	7	4	146601356	146653949	1
646625	0.09314	PRHOXNB	5	13	28552243	28562774	-1
64663	0.11823	SPANXC	25	X	140335596	140336646	-1
646643	0.0936900000000001	SBK2	2	19	56041100	56048435	-1
646658	0.09693	SYNDIG1L	18	14	74872596	74892805	-1
646670	0.09996	LOC646670	1	15	72929419	72943117	1
646698	0.28041	ZSCAN5D	11	19	56755412	56758866	1
646730	0.1035	LOC646730	24	3	141381934	141426234	1
646754	0.08967	TRIM64C	6	11	49075266	49080664	-1
646767	0.34361	LOC646767	18	7	29689971	29694093	-1
646799	0.08402	ZAR1L	9	13	32877908	32886091	-1
6468	0.22875	FBXW4	8	10	103370421	103454743	-1
64682	0.10835	ANAPC1	12	2	112525214	112641741	-1
646836	0.09144	LOC646836	10	2	132227710	132229299	-1
646851	0.14164	FAM227A	13	22	38974125	39052634	-1
646862	0.07965	LOC646862	1	19	58907457	58908446	1
64689	0.18805	GORASP1	4	3	39138091	39149130	-1
646892	0.13558	SH2D7	5	15	78384927	78396393	1
6469	0.58332	SHH	23	7	155595558	155604967	-1
646915	0.22069	ZNF806	6	2	133062580	133076309	1
64693	0.25163	CTAGE1	21	18	19993564	19997878	-1
646951	0.2553	FAM188B2	26	3	150588832	150621044	-1
646960	0.10358	PRSS56	4	2	233385173	233390426	1
646962	0.21507	HRCT1	11	9	35906189	35907138	1
64699	0.14222	TMPRSS3	19	21	43791996	43816955	-1
6470	0.09523	SHMT1	8	17	18231187	18266856	-1
647020	0.16666	LOC647020	30	15	81372889	81410492	-1
647024	0.11358	C6orf132	13	6	42068857	42110715	-1
64708	0.10835	COPS7B	4	2	232651162	232673434	1
647087	0.42103	C7orf73	4	7	135347221	135361160	1
64710	0.09011	NUCKS1	6	1	205681947	205719372	-1
64711	0.16856	HS3ST6	10	16	1961464	1968231	-1
647135	0.08403	SRGAP2B	2	1	143915748	144094477	1
647174	0.12785	SERPINE3	15	13	51915168	51936239	1
64718	0.08863	UNKL	1	16	1413206	1464705	-1
6472	0.29578	SHMT2	1	12	57623356	57628718	1
647219	0.12846	ASCL5	7	1	201083081	201084500	-1
647309	0.14595	GMNC	25	3	190570526	190580465	-1
6474	0.09387	SHOX2	8	3	157813800	157823952	-1
64743	0.12719	WDR13	4	X	48455880	48463582	1
64744	0.22866	SMAP2	16	1	40839378	40888998	1
64745	0.12121	METTL17	9	14	21457965	21465194	1
64746	0.12234	ACBD3	12	1	226332380	226374423	-1
64747	0.13844	MFSD1	27	3	158519715	158547508	1
64748	0.09836	LPPR2	3	19	11466062	11476374	1
64750	0.11096	SMURF2	11	17	62540735	62658386	-1
64753	0.14265	CCDC136	5	7	128431464	128462187	1
64754	0.4101	SMYD3	259	1	245912642	246670644	-1
64755	0.09724	C16orf58	4	16	31500810	31519706	-1
64756	0.39155	ATPAF1	14	1	47100711	47134099	-1
64757	0.24869	MARC1	26	1	220960039	220987741	1
64759	0.38347	TNS3	114	7	47314752	47621742	-1
6476	0.11463	SI	21	3	164696686	164796283	-1
64760	0.09015	FAM160B2	3	8	21946714	21961891	1
64761	0.08561	PARP12	9	7	139723549	139763521	-1
64762	0.12661	GAREM	55	18	29843484	30050447	-1
64763	0.08305	ZNF574	1	19	42580290	42585719	1
64764	0.16697	CREB3L2	53	7	137559725	137686847	-1
64766	0.09849	S100PBP	4	1	33283043	33324480	1
64768	0.12875	IPPK	7	9	95375466	95432547	-1
64769	0.09977	MEAF6	4	1	37955561	37980420	-1
64770	0.27559	CCDC14	12	3	123632269	123680255	-1
64771	0.0940299999999999	C6orf106	10	6	34555065	34664625	-1
64772	0.08485	ENGASE	3	17	77071019	77084685	1
64776	0.08418	C11orf1	2	11	111749948	111754798	1
64777	0.09604	RMND5B	5	5	177558028	177575479	1
64778	0.15584	FNDC3B	110	3	171757418	172118493	1
64779	0.10112	MTHFSD	15	16	86563782	86588841	-1
6478	0.29014	SIAH2	20	3	150458910	150481263	-1
64780	0.08634	MICAL1	1	6	109765265	109777190	-1
64781	0.14833	CERK	18	22	47080307	47134152	-1
64782	0.32832	AEN	10	15	89164527	89175512	1
64783	0.14648	RBM15	31	1	110881945	110889303	1
64784	0.19409	CRTC3	35	15	91073118	91188577	1
64785	0.15125	GINS3	20	16	58426298	58440048	1
64786	0.18371	TBC1D15	11	12	72233487	72320629	1
64787	0.10542	EPS8L2	4	11	706120	727727	1
64788	0.27476	LMF1	22	16	903634	1031318	-1
64789	0.10433	EXO5	4	1	40974433	40982228	1
64792	0.39358	RABL5	9	7	100956648	100965093	-1
64793	0.11188	CEP85	10	1	26560693	26605299	1
64794	0.11643	DDX31	37	9	135469676	135545788	-1
64795	0.08854	RMND5A	5	2	86947414	87005164	1
64798	0.15469	DEPTOR	52	8	120885900	121063157	1
64799	0.18045	IQCH	33	15	67547138	67794142	1
6480	0.3282	ST6GAL1	75	3	186648315	186796341	1
64800	0.1514	EFCAB6	67	22	43924624	44208217	-1
64801	0.10045	ARV1	3	1	231114823	231136479	1
64802	0.12846	NMNAT1	7	1	10003486	10045556	1
64805	0.13053	P2RY12	22	3	151055376	151102544	-1
64806	0.08609	IL25	4	14	23842018	23845612	1
64816	0.16398	CYP3A43	2	7	99425636	99464173	1
6482	0.20978	ST3GAL1	93	8	134467091	134584183	-1
6483	0.08685	ST3GAL2	1	16	70413338	70472991	-1
64834	0.07794	ELOVL1	1	1	43829068	43833745	-1
64839	0.41459	FBXL17	148	5	107194734	107717799	-1
6484	0.12902	ST3GAL4	12	11	126225540	126284536	1
64840	0.13522	PORCN	2	X	48367371	48379202	1
64841	0.11575	GNPNAT1	5	14	53241911	53258386	-1
64843	0.1014	ISL2	3	15	76629147	76634816	1
64844	0.13266	MARCH7	13	2	160569010	160625084	1
64847	0.09074	SPATA20	2	17	48624450	48633213	1
64848	0.13719	YTHDC2	25	5	112849391	112930984	1
64849	0.18216	SLC13A3	39	20	45186462	45313124	-1
64850	0.16207	AGXT2L1	13	4	109663196	109684235	-1
64853	0.13338	AIDA	2	1	222841355	222885864	-1
64854	0.11041	USP46	17	4	53457126	53525502	-1
64855	0.10378	FAM129B	17	9	130267618	130341268	-1
64857	0.11999	PLEKHG2	1	19	39903750	39919055	1
64858	0.09849	DCLRE1B	3	1	114447915	114456708	1
64859	0.13542	NABP1	22	2	192542798	192553248	1
64860	0.14628	ARMCX5	3	X	101854096	101859087	1
64863	0.13243	METTL4	35	18	2537524	2571489	-1
64864	0.12205	RFX7	37	15	56382731	56535483	-1
64866	0.23164	CDCP1	58	3	45123769	45187914	-1
6487	0.16794	ST3GAL3	53	1	44173204	44396837	1
648791	0.12908	PPP1R3G	19	6	5085720	5087455	1
64881	0.16416	PCDH20	28	13	61983818	61989655	-1
6489	0.35602	ST8SIA1	55	12	22346325	22487648	-1
64895	0.10635	PAPOLG	16	2	60983365	61029221	1
64897	0.16656	C12orf43	7	12	121440848	121454300	-1
649	0.10738	BMP1	5	8	22022653	22069839	1
64900	0.13756	LPIN3	5	20	39969560	39989222	1
64901	0.20266	RANBP17	46	5	170288896	170727019	1
64902	0.12239	AGXT2	31	5	34998206	35048240	-1
6491	0.12495	STIL	13	1	47715811	47779819	-1
64919	0.14578	BCL11B	56	14	99635624	99737822	-1
6492	0.14107	SIM1	42	6	100836750	100911551	-1
649201	0.3495	LOC649201	9	X	152584396	152587591	-1
64921	0.13495	CASD1	13	7	94139170	94186331	1
64924	0.31604	SLC30A5	19	5	68389776	68426899	1
64927	0.15551	TTC23	35	15	99676528	99789815	-1
64928	0.11787	MRPL14	15	6	44081372	44095191	-1
6493	0.27037	SIM2	22	21	38071991	38122510	1
6494	0.0861499999999999	SIPA1	1	11	65405578	65418391	1
64943	0.09627	NT5DC2	1	3	52558385	52569093	-1
64946	0.0967	CENPH	3	5	68485375	68506184	1
64949	0.08836	MRPS26	3	20	3026675	3028896	1
6495	0.10207	SIX1	7	14	61111417	61116155	-1
64951	0.09111	MRPS24	2	7	43906157	43909145	-1
6496	0.31885	SIX3	33	2	45169037	45173216	1
64960	0.09432	MRPS15	5	1	36921362	36930040	-1
64963	0.24582	MRPS11	5	15	89010684	89021861	1
64965	0.13671	MRPS9	30	2	105654483	105716418	1
64968	0.1227	MRPS6	26	21	35445823	35515334	1
64969	0.13671	MRPS5	1	2	95752952	95787754	-1
6497	0.11667	SKI	10	1	2160134	2241652	1
64976	0.12472	MRPL40	1	22	19420036	19423598	1
64979	0.11608	MRPL36	19	5	1798499	1799956	-1
6498	0.10264	SKIL	10	3	170075473	170114637	1
64983	0.09472	MRPL32	15	7	42971939	42977456	1
6499	0.27088	SKIV2L	5	6	31926581	31937532	1
649935	0.08234	LOC649935	1	2	68608956	68610190	-1
650	0.66752	BMP2	43	20	6748745	6760910	1
6500	0.10041	SKP1	7	5	133492082	133512724	-1
65005	0.07962	MRPL9	3	1	151732123	151736040	-1
65008	0.13164	MRPL1	17	4	78783805	78873944	1
65009	0.40922	NDRG4	21	16	58497549	58547523	1
65010	0.0839800000000001	SLC26A6	2	3	48663156	48672926	-1
65012	0.0863699999999999	SLC26A10	1	12	58013693	58019934	1
650157	0.53618	LOC650157	23	2	11491753	11512199	1
65018	0.13086	PINK1	8	1	20959948	20978004	1
6502	0.13147	SKP2	7	5	36152145	36184143	1
6503	0.11745	SLA	43	8	134048973	134115310	-1
6504	0.57691	SLAMF1	27	1	160579891	160617081	-1
6505	0.22531	SLC1A1	71	9	4490427	4587469	1
65055	0.12971	REEP1	46	2	86441116	86565206	-1
65056	0.22555	GPBP1	17	5	56469775	56560506	1
65059	0.29309	RAPH1	25	2	204298538	204400058	-1
6506	0.18345	SLC1A2	97	11	35272752	35441610	-1
65061	0.24613	CDK15	19	2	202671152	202760273	1
65062	0.08685	TMEM237	2	2	202484907	202508252	-1
65065	0.27081	NBEAL1	19	2	203879602	204082717	1
6507	0.20637	SLC1A3	70	5	36606457	36688436	1
65078	0.37036	RTN4R	9	22	20228938	20255816	-1
6508	0.09497	SLC4A3	7	2	220492292	220506702	1
65080	0.08891	MRPL44	4	2	224822121	224832431	1
65082	0.08801	VPS33A	2	12	122716094	122751068	-1
65083	0.0956900000000001	NOL6	6	9	33461351	33473941	-1
65084	0.14424	TMEM135	126	11	86748886	87039876	1
6509	0.10933	SLC1A4	12	2	65215579	65250999	1
65094	0.0806	JMJD4	1	1	227918890	227923112	-1
65095	0.15024	KRI1	3	19	10663761	10676702	-1
651	0.10248	BMP3	25	4	81952119	81978685	1
6510	0.09551	SLC1A5	7	19	47278140	47291842	-1
65109	0.1237	UPF3B	10	X	118967989	118986991	-1
6511	0.0968	SLC1A6	9	19	15060991	15083730	-1
65110	0.08966	UPF3A	7	13	115047059	115071292	1
65117	0.09167	RSRC2	4	12	122989190	123011560	-1
6512	0.10887	SLC1A7	38	1	53552855	53608289	-1
65121	0.08304	PRAMEF1	3	1	12851546	12856777	1
65122	0.07978	PRAMEF2	2	1	12916941	12921764	1
65123	0.10981	INTS3	5	1	153700567	153746555	1
65124	0.13266	SOWAHC	5	2	110371911	110376564	1
65125	0.16237	WNK1	38	12	862089	1020618	1
6513	0.12846	SLC2A1	54	1	43391046	43424847	-1
6514	0.11355	SLC2A2	4	3	170714137	170744768	-1
6515	0.24676	SLC2A3	11	12	8071824	8088892	-1
6517	0.32648	SLC2A4	1	17	7185054	7191367	1
651746	0.13819	ANKRD33B	42	5	10564435	10657928	1
6518	0.28378	SLC2A5	17	1	9097005	9129887	-1
6519	0.11029	SLC3A1	15	2	44502597	44547963	1
652	0.33938	BMP4	27	14	54416454	54423554	-1
6520	0.1302	SLC3A2	6	11	62623484	62656355	1
6521	0.13349	SLC4A1	5	17	42325758	42345502	-1
65217	0.86001	PCDH15	293	10	55562531	56561051	-1
6522	0.09472	SLC4A2	2	7	150755299	150773614	1
65220	0.0848100000000001	NADK	2	1	1682671	1711508	-1
6523	0.11319	SLC5A1	4	22	32439019	32509016	1
6524	0.08718	SLC5A2	1	16	31494439	31502091	1
