objID	objStat	objName	SNPcount	chr	startpos	endpos	length	strand	dbsnp	bin
150082	0.841046294454917	LCA5L	6	21	40777770	40816128	38359	-1	rs2837029	5
150084	1.99221019600948	IGSF5	53	21	41117334	41174023	56690	1	rs7283297	14
150094	1.82488755241116	SIK1	46	21	44834395	44847002	12608	-1	rs2838302	14
150159	0.572436934004478	SLC9B1	11	4	103806205	103940896	134692	-1	rs17009195	7
150160	0.84844893475614	CCT8L2	9	22	17071648	17073700	2053	-1	rs5747999	6
150165	0.749005318222891	XKR3	40	22	17264302	17302584	38283	-1	rs12169910	13
150209	0.838385910363315	AIFM3	8	22	21319418	21335649	16232	1	rs7292968	6
150223	1.30802744691214	YDJC	1	22	21982378	21984340	1963	-1	rs2298428	1
150248	-1.97285223425071	C22orf15	1	22	24105208	24108050	2843	1	rs2298375	1
150274	0.0649321783849391	HSCB	4	22	29138043	29153498	15456	1	rs5752792	4
150275	0.156625505689148	CCDC117	3	22	29168662	29185283	16622	1	rs9620826	3
150280	1.26208556186141	HORMAD2	14	22	30476453	30573062	96610	1	rs5763825	8
150290	0.936258713157879	DUSP18	8	22	31058039	31063872	5834	-1	rs5753271	6
150297	1.95991265687267	C22orf42	12	22	32545519	32555243	9725	-1	rs5994479	8
150350	1.52896952090096	ENTHD1	16	22	40139049	40289794	150746	-1	rs17001508	9
150356	0.440280447790853	CHADL	1	22	41625514	41636935	11422	-1	rs139484	1
150365	2.87175445855556	MEI1	13	22	42095518	42195459	99942	1	rs5996056	8
150372	1.57916594049047	NFAM1	38	22	42776413	42828401	51989	-1	rs6002695	13
150379	1.24036613734394	PNPLA5	22	22	44275558	44287893	12336	-1	rs2401203	11
150383	2.97310873011683	C22orf40	3	22	46639910	46646193	6284	-1	rs9627287	3
150465	1.08746354758423	TTL	15	2	113239743	113290223	50481	1	rs3980071	9
150468	1.58571488953129	CKAP2L	7	2	113495444	113522254	26811	-1	rs17042312	5
150472	-0.503119866370747	CBWD2	2	2	114195268	114253781	58514	1	rs12711768	2
150483	0.615367574923678	TEKT4	4	2	95537232	95542568	5337	1	rs4854239	4
150572	2.21203857040762	SMYD1	27	2	88367299	88412903	45605	1	rs988731	12
150677	1.0462881821413	OTOS	20	2	241078446	241080073	1628	-1	rs903757	10
150678	1.6307740734582	MYEOV2	9	2	241065980	241075764	9785	-1	rs13393956	6
150681	2.2173087554969	OR6B3	12	2	240984494	240985489	996	-1	rs10192159	8
150684	1.4565812735342	COMMD1	20	2	62132803	62363205	230403	1	rs13413236	10
150696	1.25491945692653	PROM2	5	2	95940201	95957056	16856	1	rs2278067	4
150709	1.41561587771145	ANKAR	3	2	190540711	190611376	70666	1	rs11679767	3
150726	-0.283071536741102	FBXO41	3	2	73481810	73496758	14949	-1	rs7609407	3
150737	0.87912777414116	TTC30B	10	2	178414880	178417524	2645	-1	rs16865363	7
150763	1.40099355634253	GPAT2	2	2	96687694	96700727	13034	-1	rs2692954	2
150771	0.728665992566543	ITPRIPL1	3	2	96991062	96994091	3030	1	rs772174	3
150786	1.90216183939805	WTH3DI	11	2	132118065	132121731	3667	-1	rs13404460	7
150864	1.93381400689949	FAM117B	18	2	203499901	203634480	134580	1	rs13403263	10
150921	2.14496056636046	TCF23	7	2	27371945	27375819	3875	1	rs1275512	5
150946	1.59648747474712	FAM59B	6	2	26395960	26412532	16573	1	rs1025542	5
150962	2.9988507775701	PUS10	18	2	61167548	61245365	77818	-1	rs4643526	10
151011	0.887901012599135	SEPT10	8	2	110300376	110371783	71408	-1	rs892464	6
151050	2.96569482176915	C2orf67	13	2	210885435	211036051	150617	-1	rs2539009	8
151056	2.12366698438365	PLB1	87	2	28718938	28866654	147717	1	rs2940795	15
151112	1.62009440089409	ZSWIM2	19	2	187692207	187713897	21691	-1	rs16828287	10
151126	2.04036485129682	ZNF385B	210	2	180306709	180726232	419524	-1	rs16866945	15
151176	-0.880043028968735	FAM132B	1	2	239072683	239077516	4834	1	rs3795905	1
151188	1.17123582223894	ARL6IP6	16	2	153574423	153617767	43345	1	rs6759254	9
151194	0.164814488278079	METTL21A	8	2	208473839	208489973	16135	-1	rs12477677	6
151195	0.991158891837212	CCNYL1	11	2	208576264	208620898	44635	1	rs4675703	7
151230	0.0684442474728832	KLHL23	3	2	170590356	170608396	18041	1	rs1344639	3
151242	2.07947187767108	PPP1R1C	48	2	182850551	182982419	131869	1	rs964700	14
151246	0.67684232611193	SGOL2	11	2	201390865	201448818	57954	1	rs6744111	7
151254	1.67965736262423	ALS2CR11	11	2	202352144	202483905	131762	-1	rs12464623	7
151258	1.78171328095724	SLC38A11	41	2	165754709	165812035	57327	-1	rs10930143	13
151278	1.13358659165655	CCDC140	5	2	223162866	223169936	7071	1	rs1864556	4
151295	-1.10401645447684	SLC23A3	1	2	220026181	220034817	8637	-1	rs13029742	1
151313	1.37645115422033	FAHD2B	2	2	97749323	97760582	11260	-1	rs11903930	2
151354	1.8601804502659	FAM84A	16	2	14772810	14780170	7361	1	rs6742033	9
151393	2.21195173520508	FAM82A1	68	2	38152462	38294285	141824	1	rs17021897	14
151449	1.05582975818871	GDF7	7	2	20866424	20871250	4827	1	rs746776	5
151473	2.35297272734464	SLC16A14	19	2	230899690	230933715	34026	-1	rs10933313	10
151516	1.61959176382933	ASPRV1	4	2	70187221	70189397	2177	-1	rs3821276	4
151525	1.62372740247213	WDSUB1	19	2	160092304	160143236	50933	-1	rs6432526	10
151531	2.26160207016785	UPP2	63	2	158851691	158992666	140976	1	rs6759948	14
151556	1.85438569420236	GPR155	16	2	175296375	175351811	55437	-1	rs4972663	9
151613	1.95173226350327	TTC14	6	3	180319918	180328918	9001	1	rs6443700	5
151636	1.12447398692591	DTX3L	8	3	122283185	122294050	10866	1	rs9917663	6
151647	2.05841826393619	FAM19A4	64	3	68780917	68981711	200795	-1	rs923512	14
151648	2.46829074859547	SGOL1	17	3	20202085	20227724	25640	-1	rs1995722	9
151649	1.54967309070897	PP2D1	7	3	20021453	20053765	32313	-1	rs2929387	5
151651	2.64512808517889	EFHB	25	3	19920964	19975706	54743	-1	rs6550216	11
151742	2.25648937459115	PPM1L	75	3	160473996	160788817	314822	1	rs7633282	15
151790	1.13607781235584	WDR49	23	3	167196472	167371289	174818	-1	rs4568134	11
151827	0.357795978919906	LRRC34	3	3	169511216	169530574	19359	-1	rs9878797	3
151835	1.43942551345665	CPNE9	4	3	9745510	9771592	26083	1	rs293779	4
151871	1.8562354867978	DPPA2	22	3	109012635	109035364	22730	-1	rs9876733	11
151887	1.80514496724253	CCDC80	30	3	112323407	112359977	36571	-1	rs3843367	12
151888	2.58315967992869	BTLA	19	3	112182813	112218408	35596	-1	rs9288952	10
151903	1.76706107779359	CCDC12	11	3	46963220	47018270	55051	-1	rs2385870	7
151963	2.06761755493296	MB21D2	40	3	192514604	192635950	121347	-1	rs6769993	13
151987	1.24085856991528	PPP4R2	26	3	73046119	73115011	68893	1	rs12107401	11
152002	1.96429406128796	XXYLT1	50	3	194789013	194991895	202883	-1	rs11926961	14
152006	0.573337794397192	RNF38	16	9	36336397	36401195	64799	-1	rs12376699	9
152007	1.59889470850992	GLIPR2	13	9	36136742	36163903	27162	1	rs16932990	8
152015	0.842035647910272	ROPN1B	5	3	125688028	125702297	14270	1	rs7630575	4
152065	1.08477798112637	C3orf22	4	3	126268519	126277758	9240	-1	rs2363029	4
152078	1.73339210438821	C3orf55	30	3	157261159	157319022	57864	1	rs6441141	12
152098	0.882870951559447	ZCWPW2	11	3	28431987	28566633	134647	1	rs10510610	7
152100	1.01292915771617	CMC1	19	3	28283124	28361264	78141	1	rs10510606	10
152110	2.07604272101018	NEK10	32	3	27257097	27410912	153816	-1	rs533175	12
152118	0.834346066307974	C3orf79	26	3	153202284	153220486	18203	1	rs3732619	11
152137	1.36097370288518	CCDC50	45	3	191046874	191116459	69586	1	rs293798	14
152138	1.18845042548413	PYDC2	26	3	191178952	191179245	294	1	rs6444550	11
152185	0.666871839428822	SPICE1	10	3	113161565	113234034	72470	-1	rs7621654	7
152189	1.1192863434871	CMTM8	81	3	32280171	32411813	131643	1	rs6776297	15
152206	0.924315644117529	CCDC13	15	3	42749874	42814745	64872	-1	rs17074768	9
152273	1.36556989836708	FGD5	58	3	14860469	14976072	115604	1	rs6770036	14
152330	2.36103521493061	CNTN4	500	3	2140550	3099645	959096	1	rs4608676	15
152404	2.9484227062593	IGSF11	47	3	118619477	118864898	245422	-1	rs1088694	14
152405	0.42385988671271	C3orf30	7	3	118864997	118870302	5306	1	rs9846147	5
152485	1.93400917323504	ZNF827	60	4	146681874	146859607	177734	-1	rs1027841	14
152503	2.31780355167785	SH3D19	14	4	152041433	152147660	106228	-1	rs12644496	8
152518	1.66547513677933	NFXL1	10	4	47849257	47916633	67377	-1	rs4695293	7
152519	1.42467904211337	NIPAL1	9	4	48018791	48039084	20294	1	rs16860898	6
152559	3.02431114803764	PAQR3	11	4	79839094	79860582	21489	-1	rs2046105	7
152573	1.17311423197494	SHISA3	17	4	42399856	42404504	4649	1	rs3103222	9
152579	2.46430301367819	SCFD2	85	4	53739149	54232242	493094	-1	rs301098	15
152586	0.756762772102964	LOC152586	22	4	141364529	141419501	54973	-1	rs2163456	11
152687	0.144415978565867	ZNF595	8	4	53227	88099	34873	1	rs10002444	6
152756	1.27662123843574	C4orf39	2	4	165878100	165880273	2174	1	rs3733418	2
152789	2.91490221867667	JAKMIP1	81	4	6027926	6202318	174393	-1	rs16838138	15
152815	0.747496358672961	THAP6	5	4	76439654	76455236	15583	1	rs6852097	4
152816	1.29137406292433	C4orf26	14	4	76481258	76491103	9846	1	rs11728930	8
152831	0.731732263374148	KLB	20	4	39408473	39453153	44681	1	rs2608819	10
152877	1.75959794628281	FAM53A	14	4	1641608	1685988	44381	-1	rs6599396	8
152926	1.34134027240139	PPM1K	27	4	89181531	89205888	24358	-1	rs10022462	12
152940	1.5814114112105	C4orf45	35	4	159814684	159956333	141650	-1	rs7670689	13
152992	2.14418583003295	METTL19	22	4	8442532	8478282	35751	1	rs6830523	11
153020	2.99438355834258	RASGEF1B	33	4	82348219	82393061	44843	-1	rs1444893	12
153090	2.70541063989332	DAB2IP	56	9	124329399	124547809	218411	1	rs2789875	14
153129	1.18742506014858	SLC38A9	19	5	54921676	55008163	86488	-1	rs7707639	10
153201	3.43617029024066	SLC36A2	18	5	150694539	150727151	32613	-1	rs9324690	10
153218	3.04613983957547	SPINK13	13	5	147648423	147665773	17351	1	rs4513684	8
153222	0.994256515638368	C5orf41	7	5	172483355	172566291	82937	1	rs10054054	5
153241	1.53935358009082	CEP120	36	5	122680579	122759286	78708	-1	rs540289	13
153328	2.2102185236903	SLC25A48	31	5	135170365	135224326	53962	1	rs7734448	12
153339	1.06742048989034	TMEM167A	18	5	82348665	82373272	24608	-1	rs255561	10
153364	0.663447488793291	MBLAC2	6	5	89754020	89770585	16566	-1	rs4129345	5
153396	1.32998868314368	TMEM161B	14	5	87491023	87564665	73643	-1	rs12522676	8
153443	1.89444476019855	SRFBP1	21	5	121297656	121364295	66640	1	rs6870437	10
153478	2.42071538181326	PLEKHG4B	24	5	140373	190087	49715	1	rs6889904	11
153527	0.635930073716326	ZMAT2	6	5	140080032	140086239	6208	1	rs2878996	5
153562	0.464831678704828	MARVELD2	6	5	68710939	68737890	26952	1	rs299098	5
153571	0.585835596729093	C5orf38	20	5	2752262	2755511	3250	1	rs7728032	10
153572	1.94687268604513	IRX2	18	5	2746279	2751769	5491	-1	rs10474751	10
153579	1.35998711936948	BTNL9	17	5	180467225	180488523	21299	1	rs13358985	9
153642	0.899959131694613	ARSK	10	5	94890825	94940806	49982	1	rs6866194	7
153643	1.17672822121074	FAM81B	38	5	94727048	94786144	59097	1	rs7710228	13
153657	1.0364848579408	TTC23L	24	5	34839269	34899567	60299	1	rs153012	11
153733	1.46747825629992	CCDC112	21	5	114602885	114632458	29574	-1	rs2963769	10
153745	1.04716388245162	FAM71B	7	5	156589343	156593279	3937	-1	rs31220	5
153768	1.71482127330952	PRELID2	34	5	145138582	145214899	76318	-1	rs17103749	13
153769	2.33258380013217	SH3RF2	44	5	145316126	145442879	126754	1	rs2962532	13
153770	1.4267360165654	PLAC8L1	1	5	145463876	145483946	20071	-1	rs12374457	1
153830	0.904270472176103	RNF145	22	5	158584417	158637061	52645	-1	rs17056627	11
153918	1.02383333997516	C6orf94	15	6	144185573	144259483	73911	1	rs6936757	9
154007	1.81277844362712	SNRNP48	36	6	7590432	7612200	21769	1	rs2327016	13
154043	2.09950962788689	CNKSR3	65	6	154726433	154831753	105321	-1	rs2275336	14
154064	1.7073877808655	RAET1L	17	6	150341266	150346668	5403	-1	rs7757826	9
154075	2.75384308589704	SAMD3	50	6	130465460	130544099	78640	-1	rs6569667	14
154091	2.73205831316943	SLC2A12	37	6	134308719	134373789	65071	-1	rs4507607	13
154141	2.62732142284865	MBOAT1	88	6	20100935	20212670	111736	-1	rs2472760	15
154150	1.79468438379588	HDGFL1	35	6	22569678	22570750	1073	1	rs6901593	13
154197	1.26996808148556	PNLDC1	13	6	160221301	160241735	20435	1	rs11965350	8
154214	2.75041407074023	RNF217	63	6	125304514	125404661	100148	1	rs17052615	14
154215	3.01145375849979	NKAIN2	409	6	124125069	125146786	1021718	1	rs7769832	15
154288	-1.11771203738081	C6orf221	2	6	74072400	74073898	1499	1	rs9360669	2
154313	1.23399169218469	C6orf165	16	6	88117690	88174191	56502	1	rs6900397	9
154386	1.68693422611897	C6orf195	35	6	2622972	2635298	12327	-1	rs11966533	13
154467	2.19493863410568	CCDC167	33	6	37450696	37467700	17005	-1	rs2776914	12
154661	0.848944815476245	RUNDC3B	11	7	87257729	87461613	203885	1	rs10227951	7
154664	1.46077936677937	ABCA13	141	7	48211057	48687091	476035	1	rs12113727	15
154743	2.81696373082593	C7orf60	21	7	112459202	112579932	120731	-1	rs7780323	10
154790	2.34139167932849	CLEC2L	4	7	139208674	139229731	21058	1	rs7799361	4
154791	1.37561777704016	C7orf55	2	7	139025897	139030541	4645	1	rs6948804	2
154796	1.87248163736416	AMOT	34	X	112018105	112084043	65939	-1	rs676466	13
154807	0.779121748291309	VKORC1L1	5	7	65338257	65419800	81544	1	rs10241764	4
154810	1.90990069950455	AMOTL1	32	11	94501508	94609918	108411	1	rs4309121	12
154865	0.770896975503247	IQUB	18	7	123092235	123174718	82484	-1	rs10243987	10
154872	0.380880395677731	LOC154872	4	7	124417346	124430864	13519	-1	rs4728006	4
154881	0.36340549172024	KCTD7	10	7	66093868	66108216	14349	1	rs10479728	7
154907	2.74778138544499	C7orf66	12	7	108524038	108524637	600	-1	rs4730340	8
155006	1.03416293191868	TMEM213	9	7	138482739	138490769	8031	1	rs7791747	6
155038	0.88032365789043	GIMAP8	18	7	150147962	150176483	28522	1	rs6961774	10
155051	1.16750621480505	CRYGN	16	7	151127056	151137099	10044	-1	rs10252902	9
155054	1.85589868828431	ZNF425	3	7	148799876	148823438	23563	-1	rs7808532	3
155061	2.28651752610284	ZNF746	9	7	149169884	149194898	25015	-1	rs6464979	6
155066	1.85905036341523	ATP6V0E2	5	7	149570057	149577787	7731	1	rs7795944	4
155184	2.01762817749065	SLC2A7	19	1	9063359	9086404	23046	-1	rs7530465	10
155185	2.20066144746683	AMZ1	11	7	2719163	2755069	35907	1	rs10229834	7
155368	-0.98011774670548	WBSCR27	2	7	73248920	73256855	7936	-1	rs4304218	2
155382	0.321924357558172	VPS37D	3	7	73082174	73086440	4267	1	rs6974424	3
155435	2.03843949398197	RBM33	39	7	155437203	155574179	136977	1	rs6965868	13
155465	1.35042405220025	AGR3	47	7	16899030	16921613	22584	-1	rs6974411	14
157285	2.10694900647387	SGK223	57	8	8175258	8239257	64000	-1	rs11993541	14
157310	2.24951105934381	PEBP4	125	8	22570765	22785421	214657	-1	rs17088754	15
157313	2.19905516514305	CDCA2	19	8	25316513	25365425	48913	1	rs17053798	10
157378	1.22444076270137	TMEM65	29	8	125323159	125384940	61782	-1	rs4262309	12
157506	0.487731551778621	RDH10	19	8	74207265	74237516	30252	1	rs12679254	10
157567	1.77455132711106	ANKRD46	23	8	101533000	101572012	39013	-1	rs719870	11
157570	0.189769189958025	ESCO2	6	8	27632058	27662425	30368	1	rs17057840	5
157574	2.36607092387535	FBXO16	19	8	28285929	28347784	61856	-1	rs7017495	10
157638	2.34053758763454	FAM84B	19	8	127564683	127570711	6029	-1	rs10087205	10
157657	1.33057771260043	C8orf37	40	8	96257141	96281462	24322	-1	rs6995298	13
157680	1.73520783065027	VPS13B	62	8	100025494	100889808	864315	1	rs2291548	14
157695	1.59748337778	C8orf42	56	8	441646	495331	53686	-1	rs10109541	14
157697	1.44727470750948	ERICH1	37	8	614200	681226	67027	-1	rs17752041	13
157724	1.71759781037719	SLC7A13	21	8	87226288	87242604	16317	-1	rs9694715	10
157753	1.75977478476467	TMEM74	12	8	109795346	109799770	4425	-1	rs11995185	8
157769	2.55358582011183	FAM91A1	40	8	124780882	124827692	46811	1	rs11997795	13
157773	1.34029948150196	C8orf48	36	8	13424352	13425797	1446	1	rs10094049	13
157777	-0.254209126795703	C8orf45	2	8	67782984	67834283	51300	1	rs7837333	2
157807	2.37916302442323	CLVS1	52	8	62200525	62414204	213680	1	rs11995189	14
157848	-0.0863225664469729	NKX6-3	1	8	41503829	41504878	1050	-1	rs2920126	1
157855	3.85442908378524	KCNU1	36	8	36641842	36793643	151802	1	rs1981323	13
157869	1.8709645125121	C8orf84	28	8	73976778	74005507	28730	-1	rs12682407	12
157922	1.93843642576256	CAMSAP1	23	9	138700333	138799005	98673	-1	rs17040481	11
157983	0.952171524280395	C9orf66	10	9	213108	215893	2786	-1	rs10964134	7
158038	2.3288313858327	LINGO2	365	9	27948528	28719303	770776	-1	rs10511828	15
158046	2.65691210752778	NXNL2	12	9	91150016	91190704	40689	1	rs7864277	8
158056	-0.613457312672416	MAMDC4	1	9	139746819	139755251	8433	1	rs2236544	1
158062	0.190159686730696	LCN6	1	9	139638469	139642980	4512	-1	rs2811728	1
158067	1.31952397600219	AK8	52	9	135600965	135754198	153234	-1	rs531131	14
158131	1.14426922996164	OR1Q1	16	9	125377017	125377961	945	1	rs727913	9
158135	1.81766075180217	TTLL11	79	9	124584204	124855885	271682	-1	rs16911425	15
158158	1.03999978618315	RASEF	25	9	85597315	85678043	80729	-1	rs4607702	11
158219	2.29033334913327	TTC39B	103	9	15170842	15307358	136517	-1	rs16932848	15
158234	0.0307837498748013	RG9MTD3	5	9	37753802	37778969	25168	1	rs4878174	4
158248	-0.00257681671798823	TTC16	3	9	130478358	130493879	15522	1	rs482095	3
158293	0.750167217785708	FAM120AOS	11	9	96208782	96215874	7093	-1	rs3933797	7
158297	2.1151636719212	FAM154A	58	9	18927891	19033256	105366	-1	rs10511666	14
158326	2.23262021306874	FREM1	131	9	14734664	14910993	176330	-1	rs7868311	15
158358	1.5333972740106	KIAA2026	15	9	5919008	6008003	88996	-1	rs10758732	9
158399	0.528457265909306	ZNF483	9	9	114287447	114340124	52678	1	rs7857580	6
158401	1.23575404950295	C9orf84	38	9	114448901	114545779	96879	-1	rs667463	13
158405	0.595849158795059	KIAA1958	34	9	115249248	115422706	173459	1	rs2593681	13
158427	0.261197767053457	TSTD2	3	9	100362362	100395962	33601	-1	rs17335265	3
158431	2.74053097456787	ZNF782	6	9	99579273	99616389	37117	-1	rs7037169	5
158471	3.03366818609489	PRUNE2	160	9	79226292	79521003	294712	-1	rs12348969	15
158506	1.47748379125617	ZNF645	34	X	22291060	22292574	1515	1	rs7066352	13
158511	-0.178095469464088	CSAG1	1	X	151903228	151909518	6291	1	rs2515847	1
158521	1.85972813049105	FMR1NB	9	X	147062849	147108187	45339	1	rs5951761	6
158584	0.825157814519023	FAAH2	8	X	57313110	57515629	202520	1	rs4826543	6
158586	0.921870745956832	ZXDB	1	X	57618269	57623910	5642	1	rs2982249	1
158724	1.29738718383143	FAM47A	12	X	34147869	34150447	2579	-1	rs5928432	8
158747	0.844177903794633	MOSPD2	8	X	14891527	14939459	47933	1	rs5980082	6
158763	1.39076730672571	ARHGAP36	17	X	130192216	130223857	31642	1	rs6529461	9
158787	0.0677558368695265	RIBC1	2	X	53449839	53458059	8221	1	rs1264012	2
158798	0.525159955351812	AKAP14	4	X	119029936	119054679	24744	1	rs2028033	4
158800	0.632705465618181	RHOXF1	5	X	119243025	119249847	6823	-1	rs7879211	4
158809	1.2066732624353	MAGEB6	5	X	26210557	26213763	3207	1	rs971522	4
158833	0.108070208363048	AWAT1	4	X	69454505	69460511	6007	1	rs1152200	4
158835	0.120905355774662	AWAT2	2	X	69260392	69269788	9397	-1	rs1409995	2
158866	1.98365780883652	ZDHHC15	9	X	74588262	74743337	155076	-1	rs2224753	6
158880	0.0478974144469631	USP51	2	X	55511049	55515631	4583	-1	rs2499862	2
158983	1.09127021437682	H2BFWT	2	X	103265719	103268256	2538	-1	rs6616506	2
159090	1.44180993282181	FAM122B	6	X	133903596	133931262	27667	-1	rs7049929	5
159091	2.20114161526182	FAM122C	2	X	133930443	133988641	58199	1	rs5975480	2
159195	2.59700702780815	USP54	4	10	75257296	75335433	78138	-1	rs4746136	4
159296	2.51830846176446	NKX2-3	27	10	101292690	101296281	3592	1	rs4300339	12
159371	1.74999022768689	SLC35G1	12	10	95653730	95662491	8762	1	rs1223492	8
159686	3.44932013151041	CCDC147	40	10	106113522	106214848	101327	1	rs10509771	13
159963	2.18134376029299	SLC5A12	60	11	26688566	26743574	55009	-1	rs12807847	14
159989	1.60458120680072	CCDC67	36	11	93063883	93171636	107754	1	rs2658786	13
160065	1.15271836736366	PATE1	14	11	125616188	125619743	3556	1	rs7123340	8
160140	0.774715144600518	C11orf65	7	11	108253727	108338258	84532	-1	rs10890845	5
160298	1.47977238744263	C11orf42	4	11	6226798	6232365	5568	1	rs11602274	4
160335	3.11975747110458	TMTC2	164	12	83080934	83528065	447132	1	rs10466960	15
160364	0.662395167421594	CLEC12A	18	12	10103915	10138194	34280	1	rs7302084	10
160365	0.259024936987229	CLECL1	7	12	9875091	9885860	10770	-1	rs12304982	5
160418	2.99041352574544	TMTC3	7	12	88536073	88593664	57592	1	rs7489178	5
160419	2.62151464929748	C12orf50	15	12	88373816	88423176	49361	-1	rs4506733	9
160428	1.32443685906401	ALDH1L2	26	12	105413562	105478341	64780	-1	rs7313896	11
160492	2.05910688952053	IFLTD1	88	12	25629016	25801488	172473	-1	rs7303492	15
160518	2.02868877431994	DENND5B	37	12	31535157	31743952	208796	-1	rs11051470	13
160622	0.141220185696463	GRASP	1	12	52400748	52409671	8924	1	rs10876227	1
160728	0.883429977425645	SLC5A8	28	12	101549994	101604016	54023	-1	rs10860700	12
